"ObjectType","Name","ExistsInFirstSite","ExistsInSecondSite","FirstSiteItemCount","SecondSiteItemCount","Status"
"Field","HashTags","True","True","N/A","N/A","Matched"
"Field","Hidden","True","True","N/A","N/A","Matched"
"Field","Hidden","True","True","N/A","N/A","Matched"
"Field","Hidden Page","True","True","N/A","N/A","Matched"
"Field","Hidden Template","True","True","N/A","N/A","Matched"
"Field","Hide physical URLs from search","True","True","N/A","N/A","Matched"
"Field","History","True","True","N/A","N/A","Matched"
"Field","Hobbies","True","True","N/A","N/A","Matched"
"Field","Holiday","True","True","N/A","N/A","Matched"
"Field","Home Address City","True","True","N/A","N/A","Matched"
"Field","Home Address Country/Region","True","True","N/A","N/A","Matched"
"Field","Home Address Postal Code","True","True","N/A","N/A","Matched"
"Field","Home Address State Or Province","True","True","N/A","N/A","Matched"
"Field","Home Address Street","True","True","N/A","N/A","Matched"
"Field","Home Fax","True","True","N/A","N/A","Matched"
"Field","Home from Offsite","True","True","N/A","N/A","Matched"
"Field","Home Phone","True","True","N/A","N/A","Matched"
"Field","Home Phone 2","True","True","N/A","N/A","Matched"
"Field","Hours Worked","True","True","N/A","N/A","Matched"
"Field","Human Translation Language","True","True","N/A","N/A","Matched"
"Field","Icon","True","True","N/A","N/A","Matched"
"Field","Icon URL","True","True","N/A","N/A","Matched"
"Field","ID","True","True","N/A","N/A","Matched"
"Field","IM Address","True","True","N/A","N/A","Matched"
"Field","Image Caption","True","True","N/A","N/A","Matched"
"Field","Include child indicators","True","True","N/A","N/A","Matched"
"Field","Indicator","True","True","N/A","N/A","Matched"
"Field","Indicator Comments","True","True","N/A","N/A","Matched"
"Field","Indicator Goal Threshold","True","True","N/A","N/A","Matched"
"Field","Indicator Status","True","True","N/A","N/A","Matched"
"Field","Indicator Value","True","True","N/A","N/A","Matched"
"Field","Indicator Warning Threshold","True","True","N/A","N/A","Matched"
"Field","Initials","True","True","N/A","N/A","Matched"
"Field","Injury Type","True","True","N/A","N/A","Matched"
"Field","Is Featured Discussion","True","True","N/A","N/A","Matched"
"Field","Is Human Translation Enabled","True","True","N/A","N/A","Matched"
"Field","Is Machine Translation Enabled","True","True","N/A","N/A","Matched"
"Field","Is Site Admin","True","True","N/A","N/A","Matched"
"Field","ISDN","True","True","N/A","N/A","Matched"
"Field","Issue ID","True","True","N/A","N/A","Matched"
"Field","Issue Status","True","True","N/A","N/A","Matched"
"Field","IT DocType","True","True","N/A","N/A","Matched"
"Field","IT Function","True","True","N/A","N/A","Matched"
"Field","IT System","True","True","N/A","N/A","Matched"
"Field","IT Systems","True","True","N/A","N/A","Matched"
"Field","IT_Function","True","True","N/A","N/A","Matched"
"Field","Item Child Count","True","True","N/A","N/A","Matched"
"Field","Job Completion Time","True","True","N/A","N/A","Matched"
"Field","Job Title","True","True","N/A","N/A","Matched"
"Field","Keywords","True","True","N/A","N/A","Matched"
"Field","Label","True","True","N/A","N/A","Matched"
"Field","Label Event Date","True","True","N/A","N/A","Matched"
"Field","Language","True","True","N/A","N/A","Matched"
"Field","Last Activity","True","True","N/A","N/A","Matched"
"Field","Last Name Phonetic","True","True","N/A","N/A","Matched"
"Field","Last Post By","True","True","N/A","N/A","Matched"
"Field","Last Post Date","True","True","N/A","N/A","Matched"
"Field","Last Printed","True","True","N/A","N/A","Matched"
"Field","Last Reply By","True","True","N/A","N/A","Matched"
"Field","Last Updated","True","True","N/A","N/A","Matched"
"Field","Late Night","True","True","N/A","N/A","Matched"
"Field","Latest Version","True","True","N/A","N/A","Matched"
"Field","Learning Title","True","True","N/A","N/A","Matched"
"Field","Leaving Early","True","True","N/A","N/A","Matched"
"Field","Length (seconds)","True","True","N/A","N/A","Matched"
"Field","Like count","True","True","N/A","N/A","Matched"
"Field","Link to Report","True","True","N/A","N/A","Matched"
"Field","List","True","True","N/A","N/A","Matched"
"Field","List ID","True","True","N/A","N/A","Matched"
"Field","List Link","True","True","N/A","N/A","Matched"
"Field","List Type","True","True","N/A","N/A","Matched"
"Field","Location","True","True","N/A","N/A","Matched"
"Field","Location","True","True","N/A","N/A","Matched"
"Field","Location","True","True","N/A","N/A","Matched"
"Field","Lost Time","True","True","N/A","N/A","Matched"
"Field","Lower values are better","True","True","N/A","N/A","Matched"
"Field","Machine Translation Language","True","True","N/A","N/A","Matched"
"Field","Managed Property Mappings","True","True","N/A","N/A","Matched"
"Field","Manager's Name","True","True","N/A","N/A","Matched"
"Field","Master Data Domain","True","True","N/A","N/A","Matched"
"Field","Member","True","True","N/A","N/A","Matched"
"Field","Member Status","True","True","N/A","N/A","Matched"
"Field","Message","True","True","N/A","N/A","Matched"
"Field","Middle Name","True","True","N/A","N/A","Matched"
"Field","Mileage","True","True","N/A","N/A","Matched"
"Field","Mobile Content","True","True","N/A","N/A","Matched"
"Field","Mobile Number","True","True","N/A","N/A","Matched"
"Field","Mobile Number","True","True","N/A","N/A","Matched"
"Field","Modified","True","True","N/A","N/A","Matched"
"Field","Modified By","True","True","N/A","N/A","Matched"
"Field","Modified By","True","True","N/A","N/A","Matched"
"Field","Most recent indicator data update","True","True","N/A","N/A","Matched"
"Field","Name","True","True","N/A","N/A","Matched"
"Field","Name","True","True","N/A","N/A","Matched"
"Field","Name","True","True","N/A","N/A","Matched"
"Field","Name","True","True","N/A","N/A","Matched"
"Field","Name","True","True","N/A","N/A","Matched"
"Field","Name","True","True","N/A","N/A","Matched"
"Field","NCR Number","True","True","N/A","N/A","Matched"
"Field","Nickname","True","True","N/A","N/A","Matched"
"Field","Non-Working Day","True","True","N/A","N/A","Matched"
"Field","Notification","True","True","N/A","N/A","Matched"
"Field","Number of Items","True","True","N/A","N/A","Matched"
"Field","Number of Likes","True","True","N/A","N/A","Matched"
"Field","Number of Ratings","True","True","N/A","N/A","Matched"
"Field","Office","True","True","N/A","N/A","Matched"
"Field","Organizational ID Number","True","True","N/A","N/A","Matched"
"Field","Original Source Item ID","True","True","N/A","N/A","Matched"
"Field","Original Source List ID","True","True","N/A","N/A","Matched"
"Field","Original Source Site ID","True","True","N/A","N/A","Matched"
"Field","Original Source Url","True","True","N/A","N/A","Matched"
"Field","Original Source Web ID","True","True","N/A","N/A","Matched"
"Field","Other Address City","True","True","N/A","N/A","Matched"
"Field","Other Address Country/Region","True","True","N/A","N/A","Matched"
"Field","Other Address Postal Code","True","True","N/A","N/A","Matched"
"Field","Other Address State Or Province","True","True","N/A","N/A","Matched"
"Field","Other Address Street","True","True","N/A","N/A","Matched"
"Field","Other Fax","True","True","N/A","N/A","Matched"
"Field","Other Phone","True","True","N/A","N/A","Matched"
"Field","OtherMail","True","True","N/A","N/A","Matched"
"Field","Out","True","True","N/A","N/A","Matched"
"Field","Out of Office(Private)","True","True","N/A","N/A","Matched"
"Field","Outcome","True","True","N/A","N/A","Matched"
"Field","Outcome","True","True","N/A","N/A","Matched"
"Field","Overtime","True","True","N/A","N/A","Matched"
"Field","Overtime on Holiday","True","True","N/A","N/A","Matched"
"Field","Owner","True","True","N/A","N/A","Matched"
"Field","Owner","True","True","N/A","N/A","Matched"
"Field","Page Content","True","True","N/A","N/A","Matched"
"Field","Page Icon","True","True","N/A","N/A","Matched"
"Field","Page Image","True","True","N/A","N/A","Matched"
"Field","Page Layout","True","True","N/A","N/A","Matched"
"Field","Page Layout Content","True","True","N/A","N/A","Matched"
"Field","Pager","True","True","N/A","N/A","Matched"
"Field","Parent ID","True","True","N/A","N/A","Matched"
"Field","Parent Item Editor","True","True","N/A","N/A","Matched"
"Field","Parent Item ID","True","True","N/A","N/A","Matched"
"Field","Part Number","True","True","N/A","N/A","Matched"
"Field","Participants","True","True","N/A","N/A","Matched"
"Field","People In Video","True","True","N/A","N/A","Matched"
"Field","Percent Expression","True","True","N/A","N/A","Matched"
"Field","Perform ACL Check","True","True","N/A","N/A","Matched"
"Field","Personal Website","True","True","N/A","N/A","Matched"
"Field","Picture","True","True","N/A","N/A","Matched"
"Field","Picture Height","True","True","N/A","N/A","Matched"
"Field","Picture Size","True","True","N/A","N/A","Matched"
"Field","Picture Width","True","True","N/A","N/A","Matched"
"Field","Popularity","True","True","N/A","N/A","Matched"
"Field","POS","True","True","N/A","N/A","Matched"
"Field","Post","True","True","N/A","N/A","Matched"
"Field","Posted by","True","True","N/A","N/A","Matched"
"Field","Posted By","True","True","N/A","N/A","Matched"
"Field","Predecessors","True","True","N/A","N/A","Matched"
"Field","Preview","True","True","N/A","N/A","Matched"
"Field","Preview Image","True","True","N/A","N/A","Matched"
"Field","Preview Image URL","True","True","N/A","N/A","Matched"
